datetime_UTC,lat,lon
2024.01.31 14:22:35,52.693076727272725,13.366505454545454
2024.01.31 14:22:36,52.693079909090905,13.366506818181819
2024.01.31 14:22:37,52.69308309090909,13.366508181818181
2024.01.31 14:22:38,52.69308627272727,13.366509545454546
2024.01.31 14:22:39,52.69308945454545,13.366510909090909
2024.01.31 14:22:40,52.69309263636363,13.366512272727272
2024.01.31 14:22:41,52.69309581818182,13.366513636363637
2024.01.31 14:22:42,52.693099,13.366515
2024.01.31 14:22:43,52.69311781818182,13.36652209090909
2024.01.31 14:22:44,52.69313663636363,13.366529181818182
2024.01.31 14:22:45,52.693155454545455,13.366536272727272
2024.01.31 14:22:46,52.69317427272727,13.366543363636364
2024.01.31 14:22:47,52.69319309090909,13.366550454545454
2024.01.31 14:22:48,52.693211909090905,13.366557545454546
2024.01.31 14:22:49,52.69323072727273,13.366564636363636
2024.01.31 14:22:50,52.69324954545454,13.366571727272728
2024.01.31 14:22:51,52.69326836363636,13.366578818181818
2024.01.31 14:22:52,52.69328718181818,13.36658590909091
2024.01.31 14:22:53,52.693306,13.366593
2024.01.31 14:22:54,52.69331154545455,13.366594636363637
2024.01.31 14:22:55,52.69331709090909,13.366596272727273
2024.01.31 14:22:56,52.69332263636364,13.36659790909091
2024.01.31 14:22:57,52.69332818181818,13.366599545454546
2024.01.31 14:22:58,52.69333372727273,13.366601181818183
2024.01.31 14:22:59,52.69333927272727,13.366602818181818
2024.01.31 14:23:00,52.69334481818182,13.366604454545454
2024.01.31 14:23:01,52.69335036363636,13.366606090909091
2024.01.31 14:23:02,52.69335590909091,13.366607727272728
2024.01.31 14:23:03,52.69336145454545,13.366609363636364
2024.01.31 14:23:04,52.693367,13.366611
2024.01.31 14:23:05,52.693371090909096,13.366612181818182
2024.01.31 14:23:06,52.69337518181818,13.366613363636365
2024.01.31 14:23:07,52.69337927272728,13.366614545454546
2024.01.31 14:23:08,52.693383363636364,13.366615727272727
2024.01.31 14:23:09,52.69338745454546,13.36661690909091
2024.01.31 14:23:10,52.693391545454546,13.36661809090909
2024.01.31 14:23:11,52.69339563636364,13.366619272727274
2024.01.31 14:23:12,52.69339972727273,13.366620454545455
2024.01.31 14:23:13,52.69340381818182,13.366621636363636
2024.01.31 14:23:14,52.69340790909091,13.366622818181819
2024.01.31 14:23:15,52.693412,13.366624
2024.01.31 14:23:16,52.69344027272727,13.366630454545454
2024.01.31 14:23:17,52.69346854545455,13.366636909090909
2024.01.31 14:23:18,52.69349681818182,13.366643363636364
2024.01.31 14:23:19,52.69352509090909,13.366649818181818
2024.01.31 14:23:20,52.69355336363636,13.366656272727273
2024.01.31 14:23:21,52.69358163636364,13.366662727272727
2024.01.31 14:23:22,52.69360990909091,13.366669181818182
2024.01.31 14:23:23,52.69363818181818,13.366675636363636
2024.01.31 14:23:24,52.69366645454545,13.36668209090909
2024.01.31 14:23:25,52.69369472727273,13.366688545454545
2024.01.31 14:23:26,52.693723,13.366695
2024.01.31 14:23:27,52.69374509090909,13.366694545454546
2024.01.31 14:23:28,52.69376718181818,13.36669409090909
2024.01.31 14:23:29,52.69378927272727,13.366693636363637
2024.01.31 14:23:30,52.693811363636364,13.366693181818182
2024.01.31 14:23:31,52.693833454545455,13.366692727272728
2024.01.31 14:23:32,52.69385554545455,13.366692272727272
2024.01.31 14:23:33,52.69387763636364,13.366691818181819
2024.01.31 14:23:34,52.69389972727273,13.366691363636363
2024.01.31 14:23:35,52.69392181818182,13.36669090909091
2024.01.31 14:23:36,52.69394390909091,13.366690454545454
2024.01.31 14:23:37,52.693966,13.36669
2024.01.31 14:23:38,52.69398454545455,13.366684090909091
2024.01.31 14:23:39,52.69400309090909,13.366678181818182
2024.01.31 14:23:40,52.69402163636364,13.366672272727273
2024.01.31 14:23:41,52.69404018181818,13.366666363636364
2024.01.31 14:23:42,52.694058727272726,13.366660454545455
2024.01.31 14:23:43,52.69407727272728,13.366654545454546
2024.01.31 14:23:44,52.69409581818182,13.366648636363637
2024.01.31 14:23:45,52.694114363636366,13.366642727272728
2024.01.31 14:23:46,52.69413290909091,13.366636818181819
2024.01.31 14:23:47,52.694151454545455,13.36663090909091
2024.01.31 14:23:48,52.69417,13.366625
2024.01.31 14:23:49,52.694238818181816,13.366584454545455
2024.01.31 14:23:50,52.69430763636364,13.36654390909091
2024.01.31 14:23:51,52.694376454545456,13.366503363636365
2024.01.31 14:23:52,52.69444527272727,13.36646281818182
